441,66	169,04
441,89	153,04
442,12	159,04
442,35	185,04
442,58	155,04
442,81	174,04
443,04	168,04
443,27	180,04
443,50	185,04
443,73	178,04
443,97	184,04
444,20	187,04
444,43	175,04
444,66	166,04
444,89	175,04
445,12	183,04
445,35	206,04
445,58	195,04
445,81	167,04
446,04	189,04
446,27	206,04
446,50	193,04
446,73	182,04
446,96	189,04
447,19	214,04
447,42	219,04
447,65	226,04
447,88	211,04
448,11	216,04
448,34	226,04
448,57	234,04
448,80	205,04
449,03	219,04
449,26	219,04
449,49	237,04
449,72	233,04
449,95	222,04
450,18	238,04
450,41	226,04
450,64	247,04
450,87	236,04
451,10	232,04
451,33	227,04
451,56	246,04
451,79	262,04
452,02	237,04
452,25	243,04
452,48	248,04
452,71	260,04
452,94	285,04
453,17	242,04
453,40	265,04
453,63	272,04
453,86	253,04
454,09	269,04
454,32	260,04
454,55	260,04
454,78	279,04
455,01	264,04
455,24	264,04
455,47	283,04
455,70	282,04
455,93	276,04
456,16	298,04
456,39	302,04
456,62	308,04
456,85	302,04
457,08	308,04
457,31	309,04
457,54	332,04
457,77	291,04
458,00	314,04
458,23	303,04
458,46	311,04
458,69	326,04
458,92	307,04
459,15	355,04
459,38	332,04
459,61	319,04
459,84	308,04
460,06	339,04
460,29	352,04
460,52	327,04
460,75	341,04
460,98	350,04
461,21	343,04
461,44	325,04
461,67	332,04
461,90	363,04
462,13	358,04
462,36	397,04
462,59	386,04
462,82	382,04
463,05	394,04
463,28	383,04
463,51	403,04
463,73	383,04
463,96	355,04
464,19	394,04
464,42	421,04
464,65	420,04
464,88	407,04
465,11	411,04
465,34	391,04
465,57	420,04
465,80	421,04
466,03	405,04
466,26	420,04
466,48	425,04
466,71	436,04
466,94	418,04
467,17	451,04
467,40	443,04
467,63	440,04
467,86	438,04
468,09	485,04
468,32	459,04
468,55	458,04
468,77	468,04
469,00	471,04
469,23	484,04
469,46	496,04
469,69	478,04
469,92	485,04
470,15	497,04
470,38	501,04
470,61	546,04
470,83	529,04
471,06	505,04
471,29	540,04
471,52	536,04
471,75	576,04
471,98	555,04
472,21	555,04
472,44	565,04
472,66	581,04
472,89	573,04
473,12	580,04
473,35	576,04
473,58	566,04
473,81	614,04
474,04	602,04
474,27	617,04
474,49	652,04
474,72	636,04
474,95	652,04
475,18	652,04
475,41	661,04
475,64	672,04
475,87	688,04
476,09	675,04
476,32	724,04
476,55	704,04
476,78	712,04
477,01	737,04
477,24	744,04
477,46	713,04
477,69	773,04
477,92	778,04
478,15	786,04
478,38	779,04
478,61	797,04
478,83	829,04
479,06	806,04
479,29	828,04
479,52	845,04
479,75	846,04
479,98	839,04
480,20	836,04
480,43	864,04
480,66	920,04
480,89	922,04
481,12	887,04
481,34	904,04
481,57	908,04
481,80	955,04
482,03	951,04
482,26	993,04
482,49	991,04
482,71	985,04
482,94	1011,04
483,17	988,04
483,40	1006,04
483,63	1016,04
483,85	1035,04
484,08	1047,04
484,31	1075,04
484,54	1059,04
484,77	1087,04
484,99	1085,04
485,22	1074,04
485,45	1117,04
485,68	1125,04
485,90	1114,04
486,13	1157,04
486,36	1147,04
486,59	1138,04
486,82	1188,04
487,04	1171,04
487,27	1171,04
487,50	1197,04
487,73	1195,04
487,95	1238,04
488,18	1223,04
488,41	1194,04
488,64	1226,04
488,87	1280,04
489,09	1256,04
489,32	1275,04
489,55	1281,04
489,78	1323,04
490,00	1317,04
490,23	1312,04
490,46	1320,04
490,69	1310,04
490,91	1313,04
491,14	1329,04
491,37	1372,04
491,60	1358,04
491,82	1363,04
492,05	1407,04
492,28	1408,04
492,51	1424,04
492,73	1381,04
492,96	1402,04
493,19	1431,04
493,42	1402,04
493,64	1413,04
493,87	1464,04
494,10	1415,04
494,33	1451,04
494,55	1502,04
494,78	1463,04
495,01	1519,04
495,23	1492,04
495,46	1490,04
495,69	1528,04
495,92	1527,04
496,14	1527,04
496,37	1520,04
496,60	1556,04
496,82	1563,04
497,05	1546,04
497,28	1574,04
497,51	1599,04
497,73	1558,04
497,96	1598,04
498,19	1619,04
498,41	1616,04
498,64	1630,04
498,87	1627,04
499,10	1628,04
499,32	1603,04
499,55	1663,04
499,78	1667,04
500,00	1716,04
500,23	1662,04
500,46	1685,04
500,68	1720,04
500,91	1751,04
501,14	1704,04
501,36	1732,04
501,59	1724,04
501,82	1759,04
502,04	1747,04
502,27	1722,04
502,50	1712,04
502,73	1810,04
502,95	1805,04
503,18	1829,04
503,41	1812,04
503,63	1792,04
503,86	1798,04
504,09	1830,04
504,31	1827,04
504,54	1879,04
504,77	1844,04
504,99	1863,04
505,22	1909,04
505,45	1912,04
505,67	1880,04
505,90	1940,04
506,13	1916,04
506,35	1961,04
506,58	1980,04
506,80	1980,04
507,03	1940,04
507,26	1993,04
507,48	1975,04
507,71	1996,04
507,94	2030,04
508,16	2022,04
508,39	2011,04
508,62	2013,04
508,84	2054,04
509,07	2072,04
509,30	2097,04
509,52	2081,04
509,75	2060,04
509,97	2098,04
510,20	2104,04
510,43	2122,04
510,65	2174,04
510,88	2145,04
511,11	2191,04
511,33	2171,04
511,56	2211,04
511,78	2223,04
512,01	2183,04
512,24	2245,04
512,46	2262,04
512,69	2257,04
512,91	2242,04
513,14	2328,04
513,37	2301,04
513,59	2357,04
513,82	2349,04
514,04	2307,04
514,27	2371,04
514,50	2401,04
514,72	2362,04
514,95	2404,04
515,17	2394,04
515,40	2353,04
515,63	2477,04
515,85	2477,04
516,08	2519,04
516,30	2489,04
516,53	2487,04
516,76	2531,04
516,98	2527,04
517,21	2551,04
517,43	2581,04
517,66	2621,04
517,88	2561,04
518,11	2630,04
518,34	2599,04
518,56	2596,04
518,79	2601,04
519,01	2651,04
519,24	2632,04
519,46	2672,04
519,69	2660,04
519,92	2718,04
520,14	2708,04
520,37	2740,04
520,59	2732,04
520,82	2777,04
521,04	2806,04
521,27	2773,04
521,50	2765,04
521,72	2809,04
521,95	2853,04
522,17	2780,04
522,40	2838,04
522,62	2875,04
522,85	2879,04
523,07	2934,04
523,30	2881,04
523,52	2898,04
523,75	2890,04
523,98	2900,04
524,20	2972,04
524,43	2986,04
524,65	2944,04
524,88	2991,04
525,10	2960,04
525,33	2983,04
525,55	2994,04
525,78	3072,04
526,00	3056,04
526,23	3061,04
526,45	3128,04
526,68	3124,04
526,90	3101,04
527,13	3139,04
527,35	3101,04
527,58	3103,04
527,80	3112,04
528,03	3164,04
528,25	3166,04
528,48	3183,04
528,70	3168,04
528,93	3177,04
529,15	3194,04
529,38	3182,04
529,60	3218,04
529,83	3214,04
530,05	3253,04
530,28	3258,04
530,50	3272,04
530,73	3224,04
530,95	3276,04
531,18	3258,04
531,40	3325,04
531,63	3299,04
531,85	3325,04
532,08	3286,04
532,30	3356,04
532,53	3327,04
532,75	3345,04
532,98	3330,04
533,20	3348,04
533,43	3360,04
533,65	3347,04
533,88	3396,04
534,10	3362,04
534,33	3453,04
534,55	3461,04
534,77	3439,04
535,00	3462,04
535,22	3493,04
535,45	3526,04
535,67	3427,04
535,90	3528,04
536,12	3517,04
536,35	3471,04
536,57	3519,04
536,80	3527,04
537,02	3504,04
537,24	3501,04
537,47	3551,04
537,69	3514,04
537,92	3543,04
538,14	3470,04
538,37	3518,04
538,59	3563,04
538,82	3663,04
539,04	3590,04
539,26	3649,04
539,49	3618,04
539,71	3655,04
539,94	3656,04
540,16	3651,04
540,39	3640,04
540,61	3657,04
540,83	3704,04
541,06	3699,04
541,28	3704,04
541,51	3717,04
541,73	3772,04
541,96	3725,04
542,18	3708,04
542,40	3717,04
542,63	3820,04
542,85	3767,04
543,08	3772,04
543,30	3766,04
543,52	3774,04
543,75	3844,04
543,97	3826,04
544,20	3800,04
544,42	3812,04
544,64	3878,04
544,87	3908,04
545,09	3908,04
545,32	3929,04
545,54	3902,04
545,76	3904,04
545,99	3896,04
546,21	3965,04
546,44	3982,04
546,66	3996,04
546,88	3918,04
547,11	3959,04
547,33	4026,04
547,55	4041,04
547,78	4024,04
548,00	4061,04
548,23	4057,04
548,45	4102,04
548,67	4065,04
548,90	4122,04
549,12	4070,04
549,34	4124,04
549,57	4120,04
549,79	4112,04
550,01	4183,04
550,24	4132,04
550,46	4151,04
550,69	4201,04
550,91	4228,04
551,13	4282,04
551,36	4235,04
551,58	4187,04
551,80	4278,04
552,03	4260,04
552,25	4339,04
552,47	4339,04
552,70	4310,04
552,92	4320,04
553,14	4310,04
553,37	4339,04
553,59	4336,04
553,81	4402,04
554,04	4391,04
554,26	4387,04
554,48	4446,04
554,71	4484,04
554,93	4563,04
555,15	4484,04
555,38	4552,04
555,60	4547,04
555,82	4506,04
556,05	4516,04
556,27	4585,04
556,49	4580,04
556,72	4622,04
556,94	4651,04
557,16	4619,04
557,39	4639,04
557,61	4695,04
557,83	4713,04
558,05	4744,04
558,28	4726,04
558,50	4696,04
558,72	4739,04
558,95	4763,04
559,17	4751,04
559,39	4765,04
559,62	4791,04
559,84	4833,04
560,06	4804,04
560,28	4829,04
560,51	4885,04
560,73	4916,04
560,95	4916,04
561,18	4925,04
561,40	4953,04
561,62	4952,04
561,84	4948,04
562,07	5000,04
562,29	4982,04
562,51	5030,04
562,74	5017,04
562,96	5050,04
563,18	5012,04
563,40	5085,04
563,63	5072,04
563,85	5069,04
564,07	5131,04
564,29	5096,04
564,52	5131,04
564,74	5118,04
564,96	5150,04
565,18	5167,04
565,41	5202,04
565,63	5178,04
565,85	5169,04
566,07	5260,04
566,30	5224,04
566,52	5226,04
566,74	5251,04
566,96	5311,04
567,19	5318,04
567,41	5284,04
567,63	5285,04
567,85	5314,04
568,08	5309,04
568,30	5365,04
568,52	5352,04
568,74	5440,04
568,97	5400,04
569,19	5398,04
569,41	5376,04
569,63	5405,04
569,85	5451,04
570,08	5408,04
570,30	5409,04
570,52	5461,04
570,74	5455,04
570,97	5504,04
571,19	5447,04
571,41	5497,04
571,63	5589,04
571,85	5563,04
572,08	5531,04
572,30	5523,04
572,52	5565,04
572,74	5542,04
572,96	5543,04
573,19	5537,04
573,41	5572,04
573,63	5508,04
573,85	5543,04
574,07	5627,04
574,30	5642,04
574,52	5613,04
574,74	5595,04
574,96	5621,04
575,18	5645,04
575,41	5619,04
575,63	5621,04
575,85	5568,04
576,07	5654,04
576,29	5651,04
576,51	5642,04
576,74	5642,04
576,96	5665,04
577,18	5642,04
577,40	5647,04
577,62	5635,04
577,84	5682,04
578,07	5667,04
578,29	5691,04
578,51	5741,04
578,73	5684,04
578,95	5660,04
579,17	5675,04
579,40	5662,04
579,62	5602,04
579,84	5766,04
580,06	5766,04
580,28	5721,04
580,50	5798,04
580,72	5660,04
580,95	5773,04
581,17	5782,04
581,39	5839,04
581,61	5761,04
581,83	5774,04
582,05	5768,04
582,27	5807,04
582,50	5732,04
582,72	5828,04
582,94	5848,04
583,16	5869,04
583,38	5750,04
583,60	5823,04
583,82	5812,04
584,04	5803,04
584,27	5844,04
584,49	5839,04
584,71	5858,04
584,93	5775,04
585,15	5847,04
585,37	5822,04
585,59	5879,04
585,81	5848,04
586,04	5853,04
586,26	5859,04
586,48	5829,04
586,70	5879,04
586,92	5910,04
587,14	5991,04
587,36	5878,04
587,58	5890,04
587,80	5902,04
588,02	5862,04
588,25	5962,04
588,47	5915,04
588,69	5980,04
588,91	5898,04
589,13	5991,04
589,35	5915,04
589,57	5946,04
589,79	5941,04
590,01	5938,04
590,23	5911,04
590,45	5931,04
590,67	5950,04
590,90	5981,04
591,12	5970,04
591,34	6024,04
591,56	6066,04
591,78	6035,04
592,00	6024,04
592,22	6006,04
592,44	6087,04
592,66	6063,04
592,88	6000,04
593,10	6062,04
593,32	6082,04
593,54	5994,04
593,76	6095,04
593,98	6120,04
594,20	6122,04
594,43	6149,04
594,65	6121,04
594,87	6139,04
595,09	6058,04
595,31	6185,04
595,53	6117,04
595,75	6146,04
595,97	6179,04
596,19	6174,04
596,41	6199,04
596,63	6222,04
596,85	6127,04
597,07	6134,04
597,29	6241,04
597,51	6307,04
597,73	6211,04
597,95	6200,04
598,17	6239,04
598,39	6229,04
598,61	6170,04
598,83	6277,04
599,05	6235,04
599,27	6282,04
599,49	6251,04
599,71	6254,04
599,93	6330,04
600,15	6300,04
600,37	6336,04
600,59	6336,04
600,81	6290,04
601,03	6318,04
601,25	6380,04
601,47	6331,04
601,69	6388,04
601,91	6356,04
602,13	6424,04
602,35	6384,04
602,57	6384,04
602,79	6338,04
603,01	6323,04
603,23	6393,04
603,45	6322,04
603,67	6393,04
603,89	6353,04
604,11	6454,04
604,33	6462,04
604,55	6481,04
604,77	6381,04
604,99	6397,04
605,21	6421,04
605,43	6489,04
605,65	6483,04
605,87	6468,04
606,09	6513,04
606,31	6525,04
606,53	6475,04
606,75	6416,04
606,97	6515,04
607,19	6516,04
607,41	6520,04
607,63	6540,04
607,85	6573,04
608,07	6439,04
608,28	6603,04
608,50	6523,04
608,72	6607,04
608,94	6512,04
609,16	6601,04
609,38	6578,04
609,60	6590,04
609,82	6550,04
610,04	6581,04
610,26	6596,04
610,48	6576,04
610,70	6582,04
610,92	6607,04
611,14	6617,04
611,36	6655,04
611,58	6690,04
611,79	6599,04
612,01	6691,04
612,23	6584,04
612,45	6678,04
612,67	6598,04
612,89	6691,04
613,11	6626,04
613,33	6613,04
613,55	6628,04
613,77	6623,04
613,99	6630,04
614,21	6550,04
614,42	6720,04
614,64	6557,04
614,86	6595,04
615,08	6597,04
615,30	6686,04
615,52	6647,04
615,74	6654,04
615,96	6644,04
616,18	6614,04
616,40	6609,04
616,61	6616,04
616,83	6648,04
617,05	6642,04
617,27	6688,04
617,49	6624,04
617,71	6613,04
617,93	6630,04
618,15	6619,04
618,36	6641,04
618,58	6670,04
618,80	6617,04
619,02	6613,04
619,24	6659,04
619,46	6666,04
619,68	6741,04
619,90	6677,04
620,11	6710,04
620,33	6651,04
620,55	6671,04
620,77	6685,04
620,99	6664,04
621,21	6590,04
621,43	6670,04
621,64	6639,04
621,86	6601,04
622,08	6599,04
622,30	6655,04
622,52	6564,04
622,74	6724,04
622,96	6666,04
623,17	6611,04
623,39	6677,04
623,61	6644,04
623,83	6580,04
624,05	6560,04
624,27	6636,04
624,48	6549,04
624,70	6606,04
624,92	6612,04
625,14	6619,04
625,36	6656,04
625,58	6588,04
625,79	6653,04
626,01	6555,04
626,23	6558,04
626,45	6594,04
626,67	6548,04
626,88	6542,04
627,10	6568,04
627,32	6506,04
627,54	6670,04
627,76	6588,04
627,97	6646,04
628,19	6430,04
628,41	6597,04
628,63	6478,04
628,85	6487,04
629,06	6571,04
629,28	6593,04
629,50	6607,04
629,72	6489,04
629,94	6604,04
630,15	6433,04
630,37	6472,04
630,59	6539,04
630,81	6489,04
631,03	6507,04
631,24	6520,04
631,46	6476,04
631,68	6479,04
631,90	6523,04
632,11	6493,04
632,33	6504,04
632,55	6511,04
632,77	6549,04
632,99	6500,04
633,20	6546,04
633,42	6470,04
633,64	6479,04
633,86	6478,04
634,07	6500,04
634,29	6441,04
634,51	6489,04
634,73	6502,04
634,94	6466,04
635,16	6482,04
635,38	6524,04
635,60	6432,04
635,81	6421,04
636,03	6396,04
636,25	6422,04
636,47	6412,04
636,68	6446,04
636,90	6481,04
637,12	6372,04
637,34	6417,04
637,55	6382,04
637,77	6365,04
637,99	6487,04
638,21	6449,04
638,42	6466,04
638,64	6541,04
638,86	6489,04
639,07	6458,04
639,29	6430,04
639,51	6487,04
639,73	6429,04
639,94	6493,04
640,16	6412,04
640,38	6412,04
640,59	6489,04
640,81	6279,04
641,03	6501,04
641,25	6435,04
641,46	6499,04
641,68	6427,04
641,90	6428,04
642,11	6447,04
642,33	6402,04
642,55	6425,04
642,76	6413,04
642,98	6421,04
643,20	6425,04
643,42	6454,04
643,63	6390,04
643,85	6469,04
644,07	6438,04
644,28	6394,04
644,50	6433,04
644,72	6454,04
644,93	6372,04
645,15	6343,04
645,37	6429,04
645,58	6476,04
645,80	6471,04
646,02	6456,04
646,23	6435,04
646,45	6412,04
646,67	6457,04
646,88	6373,04
647,10	6385,04
647,32	6356,04
647,53	6404,04
647,75	6461,04
647,97	6432,04
648,18	6419,04
648,40	6456,04
648,62	6333,04
648,83	6411,04
649,05	6504,04
649,27	6378,04
649,48	6355,04
649,70	6467,04
649,92	6402,04
650,13	6425,04
650,35	6410,04
650,56	6424,04
650,78	6408,04
651,00	6355,04
651,21	6412,04
651,43	6367,04
651,65	6461,04
651,86	6339,04
652,08	6383,04
652,29	6419,04
652,51	6375,04
652,73	6358,04
652,94	6405,04
653,16	6528,04
653,38	6389,04
653,59	6419,04
653,81	6437,04
654,02	6471,04
654,24	6380,04
654,46	6405,04
654,67	6371,04
654,89	6329,04
655,10	6405,04
655,32	6339,04
655,54	6374,04
655,75	6450,04
655,97	6395,04
656,18	6399,04
656,40	6470,04
656,62	6378,04
656,83	6388,04
657,05	6338,04
657,26	6379,04
657,48	6355,04
657,70	6373,04
657,91	6444,04
658,13	6294,04
658,34	6440,04
658,56	6465,04
658,77	6395,04
658,99	6374,04
659,21	6335,04
659,42	6388,04
659,64	6401,04
659,85	6440,04
660,07	6429,04
660,28	6384,04
660,50	6380,04
660,72	6314,04
660,93	6253,04
661,15	6464,04
661,36	6488,04
661,58	6377,04
661,79	6371,04
662,01	6466,04
662,22	6444,04
662,44	6389,04
662,65	6500,04
662,87	6381,04
663,09	6423,04
663,30	6496,04
663,52	6415,04
663,73	6383,04
663,95	6332,04
664,16	6368,04
664,38	6348,04
664,59	6447,04
664,81	6375,04
665,02	6433,04
665,24	6376,04
665,45	6409,04
665,67	6383,04
665,88	6408,04
666,10	6340,04
666,31	6332,04
666,53	6396,04
666,75	6373,04
666,96	6377,04
667,18	6293,04
667,39	6337,04
667,61	6367,04
667,82	6262,04
668,04	6431,04
668,25	6306,04
668,47	6301,04
668,68	6302,04
668,90	6297,04
669,11	6254,04
669,33	6330,04
669,54	6354,04
669,76	6340,04
669,97	6294,04
670,19	6299,04
670,40	6315,04
670,61	6295,04
670,83	6310,04
671,04	6304,04
671,26	6388,04
671,47	6384,04
671,69	6294,04
671,90	6309,04
672,12	6211,04
672,33	6237,04
672,55	6271,04
672,76	6278,04
672,98	6239,04
673,19	6261,04
673,41	6235,04
673,62	6176,04
673,84	6230,04
674,05	6170,04
674,26	6257,04
674,48	6204,04
674,69	6227,04
674,91	6259,04
675,12	6247,04
675,34	6153,04
675,55	6238,04
675,77	6093,04
675,98	6110,04
676,19	6103,04
676,41	6156,04
676,62	6151,04
676,84	6174,04
677,05	6149,04
677,27	6137,04
677,48	6044,04
677,69	6131,04
677,91	6085,04
678,12	6098,04
678,34	6073,04
678,55	6116,04
678,77	6035,04
678,98	6070,04
679,19	6041,04
679,41	6072,04
679,62	6070,04
679,84	6022,04
680,05	6132,04
680,27	6102,04
680,48	6050,04
680,69	6062,04
680,91	6005,04
681,12	6028,04
681,34	6025,04
681,55	5929,04
681,76	5897,04
681,98	6008,04
682,19	5979,04
682,41	5885,04
682,62	5958,04
682,83	5981,04
683,05	5913,04
683,26	5859,04
683,47	5814,04
683,69	5816,04
683,90	5861,04
684,12	5899,04
684,33	5945,04
684,54	5883,04
684,76	5843,04
684,97	5905,04
685,18	5920,04
685,40	5768,04
685,61	5816,04
685,83	5777,04
686,04	5760,04
686,25	5794,04
686,47	5768,04
686,68	5835,04
686,89	5782,04
687,11	5812,04
687,32	5783,04
687,53	5761,04
687,75	5720,04
687,96	5643,04
688,17	5693,04
688,39	5754,04
688,60	5636,04
688,81	5701,04
689,03	5692,04
689,24	5632,04
689,46	5710,04
689,67	5609,04
689,88	5625,04
690,10	5626,04
690,31	5674,04
690,52	5640,04
690,73	5618,04
690,95	5588,04
691,16	5644,04
691,37	5644,04
691,59	5586,04
691,80	5654,04
692,01	5604,04
692,23	5522,04
692,44	5604,04
692,65	5514,04
692,87	5493,04
693,08	5496,04
693,29	5457,04
693,51	5549,04
693,72	5467,04
693,93	5458,04
694,14	5510,04
694,36	5464,04
694,57	5494,04
694,78	5500,04
695,00	5392,04
695,21	5462,04
695,42	5522,04
695,64	5477,04
695,85	5419,04
696,06	5494,04
696,27	5482,04
696,49	5396,04
696,70	5455,04
696,91	5336,04
697,13	5397,04
697,34	5415,04
697,55	5320,04
697,76	5370,04
697,98	5351,04
698,19	5338,04
698,40	5307,04
698,61	5295,04
698,83	5332,04
699,04	5328,04
699,25	5274,04
699,46	5290,04
699,68	5333,04
699,89	5274,04
700,10	5326,04
700,31	5270,04
700,53	5310,04
700,74	5260,04
700,95	5271,04
701,16	5175,04
701,38	5236,04
701,59	5239,04
701,80	5253,04
702,01	5224,04
702,23	5217,04
702,44	5136,04
702,65	5234,04
702,86	5217,04
703,08	5197,04
703,29	5135,04
703,50	5141,04
703,71	5185,04
703,92	5172,04
704,14	5212,04
704,35	5123,04
704,56	5164,04
704,77	5089,04
704,99	5142,04
705,20	5069,04
705,41	5070,04
705,62	5107,04
705,83	5103,04
706,05	5085,04
706,26	5101,04
706,47	5130,04
706,68	5097,04
706,89	5069,04
707,11	5076,04
707,32	5066,04
707,53	5013,04
707,74	5085,04
707,95	5028,04
708,17	5051,04
708,38	5054,04
708,59	5037,04
708,80	5068,04
709,01	5070,04
709,22	5034,04
709,44	5146,04
709,65	5034,04
709,86	5001,04
710,07	4951,04
710,28	4980,04
710,49	4987,04
710,71	4987,04
710,92	4970,04
711,13	4998,04
711,34	4932,04
711,55	5006,04
711,76	4965,04
711,98	4968,04
712,19	4989,04
712,40	4963,04
712,61	4879,04
712,82	5011,04
713,03	4920,04
713,25	4844,04
713,46	4925,04
713,67	4924,04
713,88	4919,04
714,09	4907,04
714,30	4980,04
714,51	4945,04
714,73	4860,04
714,94	4872,04
715,15	4919,04
715,36	4867,04
715,57	4862,04
715,78	4910,04
715,99	4831,04
716,20	4806,04
716,42	4808,04
716,63	4839,04
716,84	4744,04
717,05	4874,04
717,26	4808,04
717,47	4872,04
717,68	4716,04
717,89	4783,04
718,10	4778,04
718,32	4828,04
718,53	4745,04
718,74	4685,04
718,95	4769,04
719,16	4788,04
719,37	4758,04
719,58	4690,04
719,79	4677,04
720,00	4685,04
720,21	4756,04
720,43	4687,04
720,64	4738,04
720,85	4672,04
721,06	4616,04
721,27	4603,04
721,48	4662,04
721,69	4640,04
721,90	4643,04
722,11	4655,04
722,32	4607,04
722,53	4605,04
722,74	4618,04
722,95	4572,04
723,17	4522,04
723,38	4598,04
723,59	4551,04
723,80	4568,04
724,01	4570,04
724,22	4526,04
724,43	4573,04
724,64	4480,04
724,85	4623,04
725,06	4571,04
725,27	4511,04
725,48	4566,04
725,69	4549,04
725,90	4510,04
726,11	4538,04
726,32	4525,04
726,53	4463,04
726,74	4479,04
726,95	4571,04
727,16	4522,04
727,38	4505,04
727,59	4481,04
727,80	4581,04
728,01	4453,04
728,22	4527,04
728,43	4550,04
728,64	4486,04
728,85	4506,04
729,06	4521,04
729,27	4491,04
729,48	4489,04
729,69	4414,04
729,90	4465,04
730,11	4430,04
730,32	4491,04
730,53	4485,04
730,74	4450,04
730,95	4448,04
731,16	4505,04
731,37	4525,04
731,58	4479,04
731,79	4484,04
732,00	4437,04
732,21	4473,04
732,42	4487,04
732,63	4503,04
732,84	4441,04
733,05	4483,04
733,26	4505,04
733,47	4507,04
733,68	4431,04
733,89	4475,04
734,10	4490,04
734,31	4467,04
734,52	4414,04
734,73	4441,04
734,94	4498,04
735,15	4420,04
735,35	4434,04
735,56	4464,04
735,77	4379,04
735,98	4405,04
736,19	4398,04
736,40	4387,04
736,61	4397,04
736,82	4428,04
737,03	4338,04
737,24	4414,04
737,45	4426,04
737,66	4329,04
737,87	4349,04
738,08	4441,04
738,29	4440,04
738,50	4423,04
738,71	4454,04
738,92	4393,04
739,13	4302,04
739,34	4372,04
739,54	4324,04
739,75	4346,04
739,96	4372,04
740,17	4351,04
740,38	4386,04
740,59	4353,04
740,80	4422,04
741,01	4361,04
741,22	4376,04
741,43	4317,04
741,64	4365,04
741,85	4417,04
742,05	4332,04
742,26	4296,04
742,47	4334,04
742,68	4323,04
742,89	4384,04
743,10	4248,04
743,31	4364,04
743,52	4313,04
743,73	4258,04
743,94	4194,04
744,15	4308,04
744,35	4288,04
744,56	4296,04
744,77	4288,04
744,98	4222,04
745,19	4286,04
745,40	4245,04
745,61	4271,04
745,82	4293,04
746,02	4252,04
746,23	4248,04
746,44	4202,04
746,65	4199,04
746,86	4226,04
747,07	4234,04
