 4.2038000e+03,   7.0420000e+01
 4.2061000e+03,   7.6420000e+01
 4.2085000e+03,   5.8420000e+01
 4.2108000e+03,   5.9420000e+01
 4.2131000e+03,   6.6420000e+01
 4.2154000e+03,   6.0420000e+01
 4.2177000e+03,   6.7420000e+01
 4.2200000e+03,   5.2420000e+01
 4.2224000e+03,   6.0420000e+01
 4.2247000e+03,   8.2420000e+01
 4.2270000e+03,   6.1420000e+01
 4.2293000e+03,   7.6420000e+01
 4.2316000e+03,   8.7420000e+01
 4.2340000e+03,   6.6420000e+01
 4.2363000e+03,   5.8420000e+01
 4.2386000e+03,   5.8420000e+01
 4.2409000e+03,   4.8420000e+01
 4.2432000e+03,   6.3420000e+01
 4.2455000e+03,   8.5420000e+01
 4.2479000e+03,   6.7420000e+01
 4.2502000e+03,   7.5420000e+01
 4.2525000e+03,   6.9420000e+01
 4.2548000e+03,   7.1420000e+01
 4.2571000e+03,   8.4420000e+01
 4.2594000e+03,   7.8420000e+01
 4.2618000e+03,   7.2420000e+01
 4.2641000e+03,   6.1420000e+01
 4.2664000e+03,   6.0420000e+01
 4.2687000e+03,   9.7420000e+01
 4.2710000e+03,   7.4420000e+01
 4.2733000e+03,   7.8420000e+01
 4.2756000e+03,   8.6420000e+01
 4.2780000e+03,   6.3420000e+01
 4.2803000e+03,   9.0420000e+01
 4.2826000e+03,   9.0420000e+01
 4.2849000e+03,   5.5420000e+01
 4.2872000e+03,   9.0420000e+01
 4.2895000e+03,   8.4420000e+01
 4.2918000e+03,   8.8420000e+01
 4.2942000e+03,   1.0942000e+02
 4.2965000e+03,   6.6420000e+01
 4.2988000e+03,   9.1420000e+01
 4.3011000e+03,   1.0542000e+02
 4.3034000e+03,   8.4420000e+01
 4.3057000e+03,   7.8420000e+01
 4.3080000e+03,   7.5420000e+01
 4.3104000e+03,   8.5420000e+01
 4.3127000e+03,   8.6420000e+01
 4.3150000e+03,   7.5420000e+01
 4.3173000e+03,   7.8420000e+01
 4.3196000e+03,   8.5420000e+01
 4.3219000e+03,   8.1420000e+01
 4.3242000e+03,   9.9420000e+01
 4.3265000e+03,   1.1942000e+02
 4.3289000e+03,   8.3420000e+01
 4.3312000e+03,   8.2420000e+01
 4.3335000e+03,   8.2420000e+01
 4.3358000e+03,   6.4420000e+01
 4.3381000e+03,   9.6420000e+01
 4.3404000e+03,   9.1420000e+01
 4.3427000e+03,   1.0342000e+02
 4.3450000e+03,   9.5420000e+01
 4.3473000e+03,   9.0420000e+01
 4.3497000e+03,   1.0242000e+02
 4.3520000e+03,   7.7420000e+01
 4.3543000e+03,   8.6420000e+01
 4.3566000e+03,   1.0042000e+02
 4.3589000e+03,   8.9420000e+01
 4.3612000e+03,   8.4420000e+01
 4.3635000e+03,   1.0842000e+02
 4.3658000e+03,   7.3420000e+01
 4.3681000e+03,   9.1420000e+01
 4.3704000e+03,   9.9420000e+01
 4.3728000e+03,   8.4420000e+01
 4.3751000e+03,   9.6420000e+01
 4.3774000e+03,   1.1042000e+02
 4.3797000e+03,   9.3420000e+01
 4.3820000e+03,   9.0420000e+01
 4.3843000e+03,   8.6420000e+01
 4.3866000e+03,   1.1142000e+02
 4.3889000e+03,   1.0742000e+02
 4.3912000e+03,   9.7420000e+01
 4.3935000e+03,   1.0742000e+02
 4.3958000e+03,   1.0242000e+02
 4.3981000e+03,   1.0142000e+02
 4.4004000e+03,   1.0442000e+02
 4.4028000e+03,   7.8420000e+01
 4.4051000e+03,   8.7420000e+01
 4.4074000e+03,   1.1242000e+02
 4.4097000e+03,   8.3420000e+01
 4.4120000e+03,   1.0142000e+02
 4.4143000e+03,   1.0442000e+02
 4.4166000e+03,   1.0842000e+02
 4.4189000e+03,   1.1642000e+02
 4.4212000e+03,   1.3442000e+02
 4.4235000e+03,   1.1542000e+02
 4.4258000e+03,   1.1642000e+02
 4.4281000e+03,   9.6420000e+01
 4.4304000e+03,   9.7420000e+01
 4.4327000e+03,   1.1642000e+02
 4.4350000e+03,   1.1542000e+02
 4.4373000e+03,   1.1642000e+02
 4.4397000e+03,   1.1142000e+02
 4.4420000e+03,   1.0642000e+02
 4.4443000e+03,   1.2742000e+02
 4.4466000e+03,   1.0042000e+02
 4.4489000e+03,   1.0742000e+02
 4.4512000e+03,   1.2142000e+02
 4.4535000e+03,   1.2342000e+02
 4.4558000e+03,   1.2642000e+02
 4.4581000e+03,   1.4042000e+02
 4.4604000e+03,   1.1842000e+02
 4.4627000e+03,   1.2942000e+02
 4.4650000e+03,   1.1842000e+02
 4.4673000e+03,   1.2742000e+02
 4.4696000e+03,   1.1342000e+02
 4.4719000e+03,   1.0742000e+02
 4.4742000e+03,   1.4342000e+02
 4.4765000e+03,   1.2642000e+02
 4.4788000e+03,   1.3942000e+02
 4.4811000e+03,   1.3742000e+02
 4.4834000e+03,   1.3842000e+02
 4.4857000e+03,   1.3842000e+02
 4.4880000e+03,   1.5042000e+02
 4.4903000e+03,   1.3842000e+02
 4.4926000e+03,   1.2842000e+02
 4.4949000e+03,   1.3342000e+02
 4.4972000e+03,   1.2442000e+02
 4.4995000e+03,   1.3042000e+02
 4.5018000e+03,   1.4742000e+02
 4.5041000e+03,   1.2242000e+02
 4.5064000e+03,   1.2842000e+02
 4.5087000e+03,   1.4242000e+02
 4.5110000e+03,   1.3442000e+02
 4.5133000e+03,   1.6442000e+02
 4.5156000e+03,   1.4742000e+02
 4.5179000e+03,   1.5042000e+02
 4.5202000e+03,   1.6042000e+02
 4.5225000e+03,   1.6142000e+02
 4.5248000e+03,   1.7442000e+02
 4.5271000e+03,   1.4042000e+02
 4.5294000e+03,   1.6442000e+02
 4.5317000e+03,   1.6642000e+02
 4.5340000e+03,   1.3342000e+02
 4.5363000e+03,   1.5542000e+02
 4.5386000e+03,   1.8642000e+02
 4.5409000e+03,   1.4542000e+02
 4.5432000e+03,   1.5742000e+02
 4.5455000e+03,   1.7642000e+02
 4.5478000e+03,   1.6042000e+02
 4.5501000e+03,   1.6642000e+02
 4.5524000e+03,   1.6242000e+02
 4.5547000e+03,   1.6042000e+02
 4.5570000e+03,   1.6142000e+02
 4.5593000e+03,   1.5442000e+02
 4.5616000e+03,   1.6242000e+02
 4.5639000e+03,   1.6242000e+02
 4.5662000e+03,   1.7142000e+02
 4.5685000e+03,   1.7242000e+02
 4.5708000e+03,   1.6142000e+02
 4.5731000e+03,   1.9742000e+02
 4.5754000e+03,   1.9042000e+02
 4.5777000e+03,   1.6442000e+02
 4.5800000e+03,   1.6442000e+02
 4.5823000e+03,   1.8442000e+02
 4.5846000e+03,   1.8342000e+02
 4.5869000e+03,   1.9742000e+02
 4.5892000e+03,   1.9042000e+02
 4.5915000e+03,   1.8642000e+02
 4.5938000e+03,   1.8742000e+02
 4.5961000e+03,   1.8242000e+02
 4.5984000e+03,   1.7942000e+02
 4.6006000e+03,   1.8542000e+02
 4.6029000e+03,   1.7342000e+02
 4.6052000e+03,   1.7742000e+02
 4.6075000e+03,   1.9342000e+02
 4.6098000e+03,   2.0442000e+02
 4.6121000e+03,   1.9842000e+02
 4.6144000e+03,   1.7842000e+02
 4.6167000e+03,   1.7742000e+02
 4.6190000e+03,   2.1742000e+02
 4.6213000e+03,   1.8842000e+02
 4.6236000e+03,   1.9942000e+02
 4.6259000e+03,   1.9842000e+02
 4.6282000e+03,   1.9442000e+02
 4.6305000e+03,   1.9742000e+02
 4.6328000e+03,   2.2742000e+02
 4.6351000e+03,   1.9342000e+02
 4.6373000e+03,   2.0642000e+02
 4.6396000e+03,   2.0042000e+02
 4.6419000e+03,   2.0642000e+02
 4.6442000e+03,   2.0142000e+02
 4.6465000e+03,   2.1842000e+02
 4.6488000e+03,   2.0242000e+02
 4.6511000e+03,   2.1942000e+02
 4.6534000e+03,   2.2842000e+02
 4.6557000e+03,   2.2942000e+02
 4.6580000e+03,   2.3342000e+02
 4.6603000e+03,   1.9842000e+02
 4.6626000e+03,   2.4942000e+02
 4.6648000e+03,   2.4042000e+02
 4.6671000e+03,   2.2242000e+02
 4.6694000e+03,   2.2142000e+02
 4.6717000e+03,   2.2042000e+02
 4.6740000e+03,   2.2742000e+02
 4.6763000e+03,   2.3542000e+02
 4.6786000e+03,   2.3642000e+02
 4.6809000e+03,   2.3342000e+02
 4.6832000e+03,   2.4742000e+02
 4.6855000e+03,   2.4842000e+02
 4.6877000e+03,   2.5142000e+02
 4.6900000e+03,   2.5142000e+02
 4.6923000e+03,   2.7642000e+02
 4.6946000e+03,   2.4242000e+02
 4.6969000e+03,   2.5842000e+02
 4.6992000e+03,   2.7642000e+02
 4.7015000e+03,   2.4942000e+02
 4.7038000e+03,   2.5742000e+02
 4.7061000e+03,   2.9642000e+02
 4.7083000e+03,   2.7442000e+02
 4.7106000e+03,   2.7542000e+02
 4.7129000e+03,   2.9242000e+02
 4.7152000e+03,   2.8742000e+02
 4.7175000e+03,   2.6842000e+02
 4.7198000e+03,   2.8542000e+02
 4.7221000e+03,   2.8642000e+02
 4.7244000e+03,   3.0442000e+02
 4.7266000e+03,   2.8842000e+02
 4.7289000e+03,   2.7842000e+02
 4.7312000e+03,   2.9942000e+02
 4.7335000e+03,   3.1542000e+02
 4.7358000e+03,   3.1242000e+02
 4.7381000e+03,   3.0842000e+02
 4.7404000e+03,   3.3842000e+02
 4.7427000e+03,   3.2042000e+02
 4.7449000e+03,   3.0742000e+02
 4.7472000e+03,   3.3342000e+02
 4.7495000e+03,   3.3542000e+02
 4.7518000e+03,   3.0942000e+02
 4.7541000e+03,   3.1442000e+02
 4.7564000e+03,   3.5542000e+02
 4.7587000e+03,   3.5342000e+02
 4.7609000e+03,   3.7442000e+02
 4.7632000e+03,   3.5142000e+02
 4.7655000e+03,   3.6042000e+02
 4.7678000e+03,   3.7742000e+02
 4.7701000e+03,   3.4742000e+02
 4.7724000e+03,   3.7042000e+02
 4.7746000e+03,   3.8342000e+02
 4.7769000e+03,   3.9142000e+02
 4.7792000e+03,   3.7942000e+02
 4.7815000e+03,   3.8142000e+02
 4.7838000e+03,   3.8642000e+02
 4.7861000e+03,   3.9842000e+02
 4.7883000e+03,   3.8842000e+02
 4.7906000e+03,   4.1342000e+02
 4.7929000e+03,   4.0342000e+02
 4.7952000e+03,   3.8742000e+02
 4.7975000e+03,   4.2942000e+02
 4.7998000e+03,   4.5242000e+02
 4.8020000e+03,   4.0342000e+02
 4.8043000e+03,   4.2742000e+02
 4.8066000e+03,   4.3442000e+02
 4.8089000e+03,   4.3442000e+02
 4.8112000e+03,   4.3842000e+02
 4.8134000e+03,   4.3942000e+02
 4.8157000e+03,   4.5742000e+02
 4.8180000e+03,   4.5442000e+02
 4.8203000e+03,   4.5642000e+02
 4.8226000e+03,   4.5842000e+02
 4.8249000e+03,   4.8342000e+02
 4.8271000e+03,   4.8342000e+02
 4.8294000e+03,   4.9142000e+02
 4.8317000e+03,   4.6742000e+02
 4.8340000e+03,   4.6742000e+02
 4.8363000e+03,   5.0142000e+02
 4.8385000e+03,   5.0842000e+02
 4.8408000e+03,   5.0142000e+02
 4.8431000e+03,   5.4742000e+02
 4.8454000e+03,   5.1242000e+02
 4.8477000e+03,   5.1242000e+02
 4.8499000e+03,   5.4842000e+02
 4.8522000e+03,   5.3942000e+02
 4.8545000e+03,   5.2842000e+02
 4.8568000e+03,   5.3442000e+02
 4.8590000e+03,   5.3442000e+02
 4.8613000e+03,   5.5542000e+02
 4.8636000e+03,   5.5942000e+02
 4.8659000e+03,   5.7042000e+02
 4.8682000e+03,   5.6842000e+02
 4.8704000e+03,   5.5442000e+02
 4.8727000e+03,   5.6442000e+02
 4.8750000e+03,   5.6842000e+02
 4.8773000e+03,   5.8342000e+02
 4.8795000e+03,   6.0342000e+02
 4.8818000e+03,   5.8842000e+02
 4.8841000e+03,   5.6942000e+02
 4.8864000e+03,   5.8242000e+02
 4.8887000e+03,   6.0842000e+02
 4.8909000e+03,   5.9742000e+02
 4.8932000e+03,   5.7942000e+02
 4.8955000e+03,   5.7642000e+02
 4.8978000e+03,   5.8842000e+02
 4.9000000e+03,   6.3342000e+02
 4.9023000e+03,   6.2542000e+02
 4.9046000e+03,   6.0742000e+02
 4.9069000e+03,   5.8842000e+02
 4.9091000e+03,   6.2842000e+02
 4.9114000e+03,   5.9842000e+02
 4.9137000e+03,   5.9542000e+02
 4.9160000e+03,   5.9442000e+02
 4.9182000e+03,   6.1142000e+02
 4.9205000e+03,   6.2542000e+02
 4.9228000e+03,   6.3642000e+02
 4.9251000e+03,   6.3042000e+02
 4.9273000e+03,   6.1742000e+02
 4.9296000e+03,   6.3542000e+02
 4.9319000e+03,   6.5642000e+02
 4.9342000e+03,   6.3842000e+02
 4.9364000e+03,   6.6742000e+02
 4.9387000e+03,   6.3442000e+02
 4.9410000e+03,   6.7042000e+02
 4.9433000e+03,   6.5542000e+02
 4.9455000e+03,   6.7742000e+02
 4.9478000e+03,   6.6342000e+02
 4.9501000e+03,   6.8742000e+02
 4.9523000e+03,   7.0142000e+02
 4.9546000e+03,   6.7942000e+02
 4.9569000e+03,   6.7442000e+02
 4.9592000e+03,   7.0342000e+02
 4.9614000e+03,   7.0542000e+02
 4.9637000e+03,   7.0742000e+02
 4.9660000e+03,   6.9342000e+02
 4.9682000e+03,   6.8142000e+02
 4.9705000e+03,   6.8842000e+02
 4.9728000e+03,   6.9342000e+02
 4.9751000e+03,   7.2042000e+02
 4.9773000e+03,   6.8842000e+02
 4.9796000e+03,   6.7742000e+02
 4.9819000e+03,   6.9942000e+02
 4.9841000e+03,   7.2642000e+02
 4.9864000e+03,   6.9642000e+02
 4.9887000e+03,   7.1542000e+02
 4.9910000e+03,   7.2542000e+02
 4.9932000e+03,   7.2742000e+02
 4.9955000e+03,   7.5342000e+02
 4.9978000e+03,   7.4842000e+02
 5.0000000e+03,   7.1742000e+02
 5.0023000e+03,   7.8142000e+02
 5.0046000e+03,   7.2842000e+02
 5.0068000e+03,   7.2542000e+02
 5.0091000e+03,   7.6942000e+02
 5.0114000e+03,   7.5542000e+02
 5.0136000e+03,   7.8242000e+02
 5.0159000e+03,   7.7442000e+02
 5.0182000e+03,   7.5842000e+02
 5.0204000e+03,   7.7142000e+02
 5.0227000e+03,   7.9242000e+02
 5.0250000e+03,   7.8042000e+02
 5.0273000e+03,   7.8842000e+02
 5.0295000e+03,   8.0442000e+02
 5.0318000e+03,   8.0042000e+02
 5.0341000e+03,   8.0242000e+02
 5.0363000e+03,   8.0542000e+02
 5.0386000e+03,   7.9942000e+02
 5.0409000e+03,   8.2242000e+02
 5.0431000e+03,   7.9942000e+02
 5.0454000e+03,   8.1142000e+02
 5.0477000e+03,   8.1042000e+02
 5.0499000e+03,   8.1442000e+02
 5.0522000e+03,   8.3142000e+02
 5.0545000e+03,   8.2342000e+02
 5.0567000e+03,   8.3642000e+02
 5.0590000e+03,   8.3142000e+02
 5.0613000e+03,   8.2442000e+02
 5.0635000e+03,   8.3042000e+02
 5.0658000e+03,   8.5942000e+02
 5.0680000e+03,   8.1442000e+02
 5.0703000e+03,   8.8142000e+02
 5.0726000e+03,   8.4442000e+02
 5.0748000e+03,   8.5042000e+02
 5.0771000e+03,   8.6842000e+02
 5.0794000e+03,   8.8642000e+02
 5.0816000e+03,   8.5842000e+02
 5.0839000e+03,   8.7342000e+02
 5.0862000e+03,   8.7442000e+02
 5.0884000e+03,   8.7642000e+02
 5.0907000e+03,   8.8242000e+02
 5.0930000e+03,   8.7242000e+02
 5.0952000e+03,   9.0242000e+02
 5.0975000e+03,   8.8042000e+02
 5.0997000e+03,   9.1442000e+02
 5.1020000e+03,   9.2042000e+02
 5.1043000e+03,   9.0442000e+02
 5.1065000e+03,   9.0342000e+02
 5.1088000e+03,   9.4642000e+02
 5.1111000e+03,   9.4842000e+02
 5.1133000e+03,   9.3242000e+02
 5.1156000e+03,   9.6242000e+02
 5.1178000e+03,   9.5342000e+02
 5.1201000e+03,   9.7742000e+02
 5.1224000e+03,   9.6742000e+02
 5.1246000e+03,   9.8242000e+02
 5.1269000e+03,   9.3542000e+02
 5.1291000e+03,   9.5442000e+02
 5.1314000e+03,   9.7542000e+02
 5.1337000e+03,   9.6542000e+02
 5.1359000e+03,   9.6942000e+02
 5.1382000e+03,   9.8842000e+02
 5.1404000e+03,   1.0094200e+03
 5.1427000e+03,   9.8642000e+02
 5.1450000e+03,   1.0054200e+03
 5.1472000e+03,   1.0094200e+03
 5.1495000e+03,   1.0194200e+03
 5.1517000e+03,   1.0384200e+03
 5.1540000e+03,   1.0394200e+03
 5.1563000e+03,   1.0014200e+03
 5.1585000e+03,   1.0274200e+03
 5.1608000e+03,   1.0424200e+03
 5.1630000e+03,   1.0344200e+03
 5.1653000e+03,   1.0494200e+03
 5.1676000e+03,   1.0484200e+03
 5.1698000e+03,   1.0324200e+03
 5.1721000e+03,   1.0784200e+03
 5.1743000e+03,   1.0854200e+03
 5.1766000e+03,   1.1054200e+03
 5.1788000e+03,   1.0644200e+03
 5.1811000e+03,   1.0834200e+03
 5.1834000e+03,   1.1214200e+03
 5.1856000e+03,   1.0514200e+03
 5.1879000e+03,   1.0834200e+03
 5.1901000e+03,   1.0764200e+03
 5.1924000e+03,   1.0994200e+03
 5.1946000e+03,   1.1054200e+03
 5.1969000e+03,   1.1304200e+03
 5.1992000e+03,   1.1104200e+03
 5.2014000e+03,   1.1474200e+03
 5.2037000e+03,   1.1744200e+03
 5.2059000e+03,   1.1334200e+03
 5.2082000e+03,   1.1724200e+03
 5.2104000e+03,   1.1394200e+03
 5.2127000e+03,   1.1634200e+03
 5.2150000e+03,   1.1704200e+03
 5.2172000e+03,   1.1604200e+03
 5.2195000e+03,   1.1434200e+03
 5.2217000e+03,   1.1504200e+03
 5.2240000e+03,   1.1944200e+03
 5.2262000e+03,   1.1744200e+03
 5.2285000e+03,   1.1934200e+03
 5.2307000e+03,   1.2384200e+03
 5.2330000e+03,   1.1854200e+03
 5.2352000e+03,   1.1814200e+03
 5.2375000e+03,   1.2244200e+03
 5.2398000e+03,   1.2044200e+03
 5.2420000e+03,   1.2424200e+03
 5.2443000e+03,   1.2374200e+03
 5.2465000e+03,   1.2224200e+03
 5.2488000e+03,   1.2334200e+03
 5.2510000e+03,   1.2234200e+03
 5.2533000e+03,   1.2514200e+03
 5.2555000e+03,   1.2544200e+03
 5.2578000e+03,   1.2564200e+03
 5.2600000e+03,   1.2244200e+03
 5.2623000e+03,   1.2374200e+03
 5.2645000e+03,   1.2534200e+03
 5.2668000e+03,   1.2794200e+03
 5.2690000e+03,   1.2274200e+03
 5.2713000e+03,   1.2444200e+03
 5.2735000e+03,   1.2894200e+03
 5.2758000e+03,   1.2704200e+03
 5.2780000e+03,   1.2684200e+03
 5.2803000e+03,   1.2994200e+03
 5.2825000e+03,   1.3194200e+03
 5.2848000e+03,   1.3074200e+03
 5.2870000e+03,   1.2644200e+03
 5.2893000e+03,   1.2914200e+03
 5.2915000e+03,   1.2874200e+03
 5.2938000e+03,   1.2854200e+03
 5.2960000e+03,   1.3204200e+03
 5.2983000e+03,   1.2764200e+03
 5.3005000e+03,   1.2864200e+03
 5.3028000e+03,   1.3024200e+03
 5.3050000e+03,   1.3284200e+03
 5.3073000e+03,   1.3334200e+03
 5.3095000e+03,   1.3304200e+03
 5.3118000e+03,   1.3314200e+03
 5.3140000e+03,   1.3324200e+03
 5.3163000e+03,   1.3594200e+03
 5.3185000e+03,   1.3434200e+03
 5.3208000e+03,   1.3754200e+03
 5.3230000e+03,   1.3504200e+03
 5.3253000e+03,   1.3464200e+03
 5.3275000e+03,   1.3524200e+03
 5.3298000e+03,   1.3474200e+03
 5.3320000e+03,   1.3624200e+03
 5.3343000e+03,   1.3934200e+03
 5.3365000e+03,   1.3874200e+03
 5.3388000e+03,   1.3634200e+03
 5.3410000e+03,   1.3794200e+03
 5.3433000e+03,   1.3674200e+03
 5.3455000e+03,   1.3854200e+03
 5.3477000e+03,   1.3774200e+03
 5.3500000e+03,   1.4044200e+03
 5.3522000e+03,   1.3934200e+03
 5.3545000e+03,   1.3444200e+03
 5.3567000e+03,   1.3924200e+03
 5.3590000e+03,   1.4474200e+03
 5.3612000e+03,   1.3944200e+03
 5.3635000e+03,   1.4484200e+03
 5.3657000e+03,   1.4214200e+03
 5.3680000e+03,   1.4224200e+03
 5.3702000e+03,   1.4624200e+03
 5.3724000e+03,   1.4464200e+03
 5.3747000e+03,   1.4094200e+03
 5.3769000e+03,   1.4484200e+03
 5.3792000e+03,   1.4284200e+03
 5.3814000e+03,   1.4514200e+03
 5.3837000e+03,   1.4424200e+03
 5.3859000e+03,   1.4234200e+03
 5.3882000e+03,   1.4154200e+03
 5.3904000e+03,   1.4684200e+03
 5.3926000e+03,   1.4444200e+03
 5.3949000e+03,   1.4504200e+03
 5.3971000e+03,   1.4404200e+03
 5.3994000e+03,   1.4604200e+03
 5.4016000e+03,   1.4904200e+03
 5.4039000e+03,   1.4994200e+03
 5.4061000e+03,   1.5004200e+03
 5.4083000e+03,   1.4974200e+03
 5.4106000e+03,   1.4714200e+03
 5.4128000e+03,   1.4624200e+03
 5.4151000e+03,   1.4954200e+03
 5.4173000e+03,   1.4604200e+03
 5.4196000e+03,   1.4984200e+03
 5.4218000e+03,   1.4914200e+03
 5.4240000e+03,   1.5064200e+03
 5.4263000e+03,   1.5074200e+03
 5.4285000e+03,   1.5084200e+03
 5.4308000e+03,   1.5594200e+03
 5.4330000e+03,   1.5064200e+03
 5.4352000e+03,   1.5294200e+03
 5.4375000e+03,   1.5634200e+03
 5.4397000e+03,   1.5134200e+03
 5.4420000e+03,   1.5284200e+03
 5.4442000e+03,   1.5594200e+03
 5.4464000e+03,   1.5504200e+03
 5.4487000e+03,   1.5494200e+03
 5.4509000e+03,   1.6034200e+03
 5.4532000e+03,   1.5484200e+03
 5.4554000e+03,   1.5294200e+03
 5.4576000e+03,   1.5764200e+03
 5.4599000e+03,   1.6094200e+03
 5.4621000e+03,   1.5974200e+03
 5.4644000e+03,   1.6104200e+03
 5.4666000e+03,   1.5564200e+03
 5.4688000e+03,   1.5674200e+03
 5.4711000e+03,   1.6164200e+03
 5.4733000e+03,   1.6274200e+03
 5.4755000e+03,   1.6124200e+03
 5.4778000e+03,   1.6324200e+03
 5.4800000e+03,   1.6704200e+03
 5.4823000e+03,   1.6384200e+03
 5.4845000e+03,   1.6084200e+03
 5.4867000e+03,   1.6644200e+03
 5.4890000e+03,   1.6534200e+03
 5.4912000e+03,   1.6784200e+03
 5.4934000e+03,   1.6754200e+03
 5.4957000e+03,   1.6844200e+03
 5.4979000e+03,   1.6684200e+03
 5.5001000e+03,   1.6844200e+03
 5.5024000e+03,   1.6704200e+03
 5.5046000e+03,   1.6884200e+03
 5.5069000e+03,   1.6684200e+03
 5.5091000e+03,   1.6954200e+03
 5.5113000e+03,   1.6854200e+03
 5.5136000e+03,   1.7094200e+03
 5.5158000e+03,   1.7494200e+03
 5.5180000e+03,   1.7324200e+03
 5.5203000e+03,   1.6914200e+03
 5.5225000e+03,   1.7784200e+03
 5.5247000e+03,   1.7724200e+03
 5.5270000e+03,   1.7634200e+03
 5.5292000e+03,   1.7344200e+03
